SK_ID_CURR,TARGET
205862,0.045303244
205863,0.043650195
205866,0.15491666
205873,0.069129944
205877,0.06037008
205879,0.036007125
205880,0.008121289
205886,0.16733149
205898,0.11173193
205903,0.041093733
205907,0.047205996
205908,0.09616115
205909,0.025495442
205930,0.014753726
205931,0.034981947
205932,0.029449908
205951,0.033376794
205957,0.40648624
205960,0.048421424
205987,0.07793342
205994,0.30669805
205995,0.030068489
206006,0.044522997
206007,0.02107006
206013,0.021932505
206020,0.01524568
206030,0.01105983
206035,0.014931353
206038,0.009523412
206039,0.08457678
206061,0.020890608
206066,0.099976696
206068,0.091770194
206071,0.09674644
206076,0.037417807
206077,0.048470434
206091,0.021010201
206097,0.06570337
206101,0.1230606
206145,0.08379519
206147,0.028623102
206163,0.037597694
206171,0.047634184
206173,0.11785055
206174,0.18309483
206197,0.04208073
206198,0.059217133
206209,0.05528568
206211,0.05824137
206213,0.018979067
206246,0.263095
206252,0.04622928
206253,0.21589296
206254,0.040851556
206257,0.11114338
206270,0.023932142
206283,0.010782141
206290,0.035912562
206291,0.03145948
206292,0.23624462
206307,0.05252928
206315,0.018014299
206319,0.19057788
206324,0.081145875
206326,0.099298045
206338,0.058494512
206339,0.02753003
206354,0.025101816
206359,0.019163823
206374,0.10643945
206377,0.03429157
206395,0.17044324
206403,0.017583175
206410,0.21058212
206413,0.03490164
206414,0.02896773
206418,0.12036815
206424,0.045735665
206427,0.03512834
206428,0.039684813
206429,0.0355823
206430,0.03654651
206447,0.020513393
206451,0.0699841
206465,0.14177865
206477,0.17756216
206484,0.09150059
206497,0.010711197
206517,0.04118601
206533,0.014679813
206542,0.21342732
206557,0.036669996
206563,0.034515396
206564,0.20216915
206565,0.018011304
206582,0.060693998
206593,0.22975576
206605,0.10930222
206606,0.038029242
206621,0.034205884
206639,0.05168898
206640,0.051452026
206641,0.023620784
206645,0.061035573
206656,0.021907357
206666,0.055884417
206679,0.076273255
206681,0.02568581
206684,0.02660562
206686,0.017493937
206687,0.027841197
206697,0.06171694
206700,0.0321239
206702,0.05441683
206703,0.022913938
206708,0.071424246
206710,0.067868344
206721,0.08541545
206723,0.06895818
206735,0.03742075
206739,0.08086126
206742,0.046545543
206744,0.14490423
206747,0.22299491
206752,0.01795266
206774,0.02089804
206776,0.27310336
206792,0.021301385
206799,0.1677506
206805,0.031943303
206806,0.17559168
206809,0.05994491
206812,0.09473473
206814,0.017873071
206830,0.021738496
206831,0.020719295
206878,0.19987208
206905,0.013246355
206908,0.103261344
206910,0.03647047
206917,0.019541567
206920,0.101296686
206927,0.043963313
206933,0.02754643
206945,0.044862684
206968,0.032413352
206987,0.062016774
206989,0.020626754
207017,0.2515708
207027,0.03000686
207029,0.057267904
207030,0.12769477
207035,0.05779877
207040,0.13566628
207043,0.1316759
207054,0.12425102
207055,0.020343369
207059,0.016782397
207060,0.02522835
207062,0.036049727
207071,0.08125653
207073,0.3784025
207079,0.014025258
207100,0.016199345
207107,0.035923857
207129,0.07432101
207132,0.043088913
207139,0.060492095
207148,0.1509807
207153,0.016460177
207163,0.15810947
207164,0.037718866
207168,0.031260945
207171,0.004171268
207173,0.18351026
207174,0.010764238
207181,0.035578046
207182,0.0235183
207198,0.03627171
207201,0.018882193
207213,0.14015336
207234,0.10550462
207238,0.086978875
207256,0.055358272
207257,0.07694319
207264,0.18925926
207268,0.3099782
207275,0.12705655
207291,0.030398047
207296,0.04389045
207304,0.101414196
207308,0.07733195
207314,0.031009395
207324,0.10145613
207332,0.04755272
207333,0.20654237
207339,0.04665654
207349,0.019870194
207351,0.06889092
207359,0.16184056
207361,0.011725334
207365,0.021584235
207369,0.01960739
207372,0.05849991
207377,0.057690542
207380,0.019413888
207394,0.035431553
207412,0.13611624
207423,0.06466324
207426,0.020842573
207427,0.35395318
207428,0.030283315
207430,0.52317744
207437,0.037705906
207440,0.06229948
207455,0.019414866
207456,0.015294127
207471,0.0849316
207476,0.018624015
207483,0.014008544
207497,0.06929004
207506,0.022258218
207515,0.08616171
207529,0.06298703
207533,0.039100833
207534,0.022802433
207541,0.13206406
207560,0.025756156
207561,0.1392966
207570,0.033958707
207600,0.04202708
207630,0.21330738
207633,0.14650172
207634,0.0144076105
207635,0.024779815
207660,0.027693437
207682,0.017031174
207684,0.039174702
207687,0.04111503
207706,0.2197564
207708,0.0919838
207713,0.075126804
207714,0.04509714
207718,0.020211983
207721,0.048141174
207724,0.03479904
207727,0.018502897
207731,0.02532328
207732,0.037845682
207734,0.03753798
207739,0.06224649
207744,0.080341265
207787,0.14037451
207792,0.03954229
207801,0.012068967
207811,0.08171505
207817,0.15157416
207818,0.14063083
207819,0.02278802
207830,0.042551167
207834,0.13917984
207841,0.3044926
207844,0.091905154
207849,0.07789766
207856,0.034385286
207865,0.05264904
207867,0.060268655
207873,0.12792787
207882,0.11242384
207887,0.0165074
207888,0.043172173
207889,0.01536159
207907,0.008701742
207921,0.2912022
207922,0.039587326
207928,0.08870455
207930,0.2388001
207940,0.019355712
207941,0.08188028
207956,0.034771085
207960,0.029908206
207961,0.10871518
207968,0.047718067
207971,0.029482825
207972,0.038137067
207975,0.057046127
207976,0.12081566
207979,0.23927118
207997,0.0662327
207999,0.25801522
208008,0.11105098
208027,0.120461956
208030,0.022621255
208033,0.26093578
208035,0.07354385
208040,0.024721172
208052,0.09717405
208067,0.01605064
208090,0.014433241
208100,0.023706548
208102,0.02642154
208110,0.03935384
208117,0.03280314
208119,0.13274169
208123,0.15296233
208127,0.5906617
208136,0.026697038
208139,0.004217021
208140,0.015662827
208144,0.05739228
208149,0.015599909
208156,0.12942812
208166,0.075875096
208168,0.06556958
208170,0.30984086
208172,0.1411686
208178,0.067448996
208193,0.053257972
208195,0.018309426
208211,0.026703222
208213,0.053215273
208229,0.061607946
208231,0.1843936
208235,0.022076126
208238,0.10663168
208240,0.08841309
208249,0.019482428
208262,0.07205438
208263,0.09230401
208270,0.059484117
208288,0.06474528
208292,0.12651804
208302,0.03793208
208303,0.08028265
208312,0.0038411457
208317,0.027365383
208322,0.050425097
208331,0.104512066
208336,0.03068899
208337,0.071865655
208339,0.07437734
208346,0.13168925
208353,0.047301654
208358,0.030311733
208359,0.06660745
208360,0.01069726
208370,0.06385351
208373,0.01764219
208390,0.038076103
208391,0.09845766
208394,0.04547398
208396,0.031193653
208397,0.029671347
208398,0.115005225
208400,0.059768442
208410,0.07819484
208420,0.058914457
208421,0.22194694
208431,0.16372548
208450,0.040491994
208451,0.1733974
208455,0.10792995
208478,0.065605916
208479,0.03692597
208482,0.07750162
208502,0.18629804
208516,0.033795904
208518,0.017269762
208534,0.07074811
208550,0.017512519
208551,0.014843023
208566,0.056843597
208567,0.045260943
208575,0.09888012
208576,0.025389535
208588,0.04060823
208590,0.15744874
208595,0.028613068
208619,0.07493181
208620,0.043060668
208627,0.13830507
208629,0.059972063
208642,0.04410419
208645,0.02818128
208661,0.026803782
208662,0.0033539555
208679,0.021237826
208681,0.028881356
208689,0.09816388
208696,0.030994363
208701,0.040440414
208707,0.2728651
208719,0.032043837
208720,0.078923374
208730,0.065603085
208748,0.026231656
208753,0.15056764
208755,0.05529923
208769,0.04827131
208775,0.06083104
208785,0.03230379
208796,0.080149
208806,0.05336503
208815,0.0800124
208830,0.041074198
208833,0.04656242
208837,0.022888854
208842,0.0058830287
208860,0.015160323
208874,0.052960508
208886,0.043248318
208897,0.024723655
208898,0.2567334
208905,0.1626783
208907,0.025165012
208924,0.117530175
208925,0.06709779
208933,0.03817121
208941,0.05589525
208948,0.006627358
208960,0.020783717
208962,0.059430324
208963,0.047569007
208965,0.032117497
208973,0.023955768
208974,0.08504556
208986,0.048155554
208992,0.03113371
208995,0.22996205
209001,0.03449522
209006,0.062177334
209012,0.037026573
209022,0.030603614
209055,0.1973622
209056,0.0871714
209057,0.018513251
209060,0.10610713
209067,0.022962501
209071,0.06348862
209078,0.018171499
209080,0.03615793
209094,0.020985544
209097,0.02867969
209098,0.13753586
209101,0.022277895
209108,0.020768879
209109,0.051532023
209111,0.020572254
209116,0.23205392
209117,0.473869
209121,0.0149510745
209126,0.020092329
209127,0.040375024
209141,0.039378736
209142,0.13994515
209159,0.026643688
209164,0.21788001
209168,0.3151233
209177,0.0461793
209197,0.04734024
209202,0.1044042
209209,0.010328591
209211,0.038169153
209233,0.046049032
209234,0.0542811
209253,0.053249978
209260,0.03002883
209263,0.093163826
209268,0.03227127
209275,0.11831213
209288,0.063296095
209298,0.14037633
209305,0.028818678
209326,0.08187289
209340,0.053693023
209352,0.11958164
209362,0.11496969
209367,0.0768616
209369,0.03436077
209377,0.051694766
209387,0.051048357
209392,0.046098094
209393,0.017489249
209420,0.011979856
209423,0.17701727
209457,0.07518958
209458,0.10501798
209470,0.1615458
209479,0.19663571
209483,0.17887726
209488,0.3913305
209489,0.04946208
209497,0.012449724
209504,0.036199536
209510,0.22086874
209513,0.016266631
209547,0.019377615
209549,0.027519792
209556,0.027919812
209561,0.17695937
209565,0.13124143
209591,0.18627244
209595,0.071377866
209596,0.20034544
209608,0.07431514
209628,0.039963998
209643,0.08174196
209645,0.1212036
209651,0.035087433
209659,0.08461352
209660,0.06269868
209661,0.22874226
209665,0.09611058
209682,0.02292796
209687,0.14479183
209689,0.08455797
209699,0.054043956
209705,0.09545934
209707,0.029679352
209713,0.038669225
209717,0.014773965
209718,0.08022127
209723,0.2274002
209727,0.018674588
209729,0.033776112
209739,0.027811984
209741,0.12429036
209744,0.14627163
209748,0.26138225
209749,0.051263988
209758,0.017338213
209761,0.049062036
209764,0.18999478
209772,0.028169777
209773,0.12297908
209794,0.030622266
209795,0.18070717
209814,0.03826308
209828,0.13095649
209838,0.048302382
209839,0.25443882
209845,0.23588222
209855,0.012584919
209862,0.031267483
209869,0.0300479
209872,0.05103946
209879,0.14909868
209881,0.084849566
209882,0.22551316
209893,0.2884295
209913,0.03218655
209918,0.07453563
209920,0.09928859
209921,0.025276037
209929,0.11142648
209943,0.04348954
209957,0.022490822
209960,0.036642678
209962,0.06508018
209969,0.06712569
209980,0.051846113
209986,0.026384724
209989,0.10976897
209990,0.040736023
209991,0.02406283
210007,0.04351505
210016,0.03607145
210018,0.03833303
210019,0.02011561
210020,0.015383077
210036,0.015327895
210050,0.08300545
210080,0.022691945
210084,0.012102597
210089,0.14654644
210104,0.04237495
210129,0.030604728
210135,0.032565195
210137,0.08206592
210140,0.1304086
210145,0.033796605
210146,0.050117526
210147,0.03474696
210152,0.010743972
210157,0.039449982
210158,0.05700733
210164,0.06286521
210170,0.05719197
210171,0.0146814
210173,0.3113512
210174,0.15166087
210176,0.06151338
210190,0.01614163
210191,0.08247828
210195,0.18393403
210196,0.017079914
210201,0.011819005
210211,0.08474053
210231,0.052385755
210239,0.1512497
210241,0.027493248
210242,0.013391349
210255,0.062247857
210278,0.09705065
210283,0.007987073
210284,0.07196413
210304,0.027152378
210307,0.046555635
210330,0.035697076
210332,0.05118553
210350,0.28248242
210379,0.025714345
210385,0.08923108
210401,0.039826803
210405,0.036870662
210413,0.28331766
210414,0.08552118
210415,0.07812345
210419,0.078243196
210429,0.028617712
210467,0.2971616
210481,0.037403487
210482,0.03371862
210492,0.0359627
210502,0.17426291
210523,0.028697766
210525,0.15328766
210529,0.09897161
210538,0.014476003
210543,0.042329084
210549,0.027414445
210551,0.06881147
210555,0.074035764
210558,0.1302692
210591,0.05858415
210597,0.08340546
210599,0.02171859
210610,0.03858583
210616,0.09968193
210618,0.0384292
210622,0.3049204
210639,0.09886338
210645,0.019005004
210650,0.018408664
210672,0.023123076
210676,0.102374375
210683,0.106856406
210697,0.23115522
210701,0.039257437
210706,0.10061143
210712,0.11963412
210717,0.0853005
210728,0.20566425
210729,0.023731658
210730,0.07002994
210731,0.035401855
210733,0.16072431
210735,0.016841266
210742,0.017796194
210748,0.008087435
210749,0.12743528
210758,0.058877144
210767,0.07871711
210769,0.0746233
210777,0.105769984
210789,0.004933547
210791,0.055106577
210794,0.013387783
210811,0.025402606
210814,0.020823762
210821,0.034267657
210833,0.07344761
210835,0.021532752
210859,0.023629712
210862,0.025477707
210870,0.061417107
210886,0.024650848
210893,0.01232732
210901,0.038993828
210906,0.19147238
210913,0.074789196
210953,0.037521712
210961,0.02071218
210962,0.27855012
210966,0.10557249
210983,0.12968704
211000,0.07915067
211025,0.14027755
211036,0.025653133
211043,0.0955784
211062,0.34358582
211076,0.062239952
211085,0.073884815
211096,0.022531841
211097,0.2526117
211098,0.13507909
211103,0.046117526
211108,0.14779668
211131,0.09288201
211135,0.26679647
211139,0.018571418
211146,0.02765429
211150,0.019573871
211158,0.01903239
211170,0.3503685
211177,0.04970935
211183,0.11420574
211187,0.08147473
211191,0.011002649
211194,0.24754503
211196,0.15704878
211203,0.019432332
211209,0.121394396
211210,0.14654887
211211,0.13480204
211232,0.019056564
211244,0.199733
211263,0.029408194
211264,0.11421227
211270,0.06836192
211278,0.014150085
211292,0.042573184
211293,0.03907893
211295,0.0436087
211296,0.108667344
211308,0.105517805
211310,0.07612312
211312,0.047269274
211325,0.02142542
211326,0.0389222
211330,0.060784224
211333,0.015620133
211341,0.041335437
211342,0.010058506
211350,0.038649786
211355,0.07568874
211357,0.1830707
211358,0.0549088
211362,0.043069933
211377,0.02261081
211378,0.22413196
211379,0.09665878
211384,0.11147556
211395,0.14078331
211398,0.034483016
211399,0.014246099
211417,0.04031983
211419,0.1084539
211420,0.018488219
211439,0.16096522
211442,0.021198308
211451,0.025190778
211457,0.059042573
211469,0.054655805
211483,0.0237948
211505,0.084051184
211508,0.03043668
211509,0.045635395
211510,0.13145132
211526,0.045115292
211547,0.068853416
211548,0.09982032
211550,0.02257512
211551,0.07305717
211553,0.19709745
211562,0.05539894
211563,0.020223128
211564,0.17111261
211565,0.045447987
211571,0.3135653
211572,0.30113462
211577,0.052545894
211580,0.116858214
211609,0.02522863
211625,0.08302547
211635,0.24615702
211646,0.056132663
211660,0.07155505
211670,0.20448656
211672,0.07429231
211688,0.020423597
211694,0.011777171
211696,0.049540997
211711,0.19324829
211718,0.028714452
211732,0.033767328
211735,0.024064496
211736,0.08182235
211740,0.120843396
211741,0.014162017
211746,0.020560144
211751,0.037605762
211754,0.08736373
211770,0.09047296
211771,0.0888585
211787,0.35538715
211788,0.07955457
211802,0.033834416
211804,0.035570346
211810,0.09799162
211832,0.054569196
211839,0.03257658
211860,0.027823836
211863,0.20566322
211866,0.01733269
211869,0.11928891
211872,0.028315287
211894,0.066613354
211901,0.035180863
211902,0.2244093
211903,0.16561583
211946,0.02109924
211950,0.08617137
211959,0.05281595
211964,0.05647212
211965,0.032395758
211979,0.049018536
211983,0.11752775
211986,0.07022879
211987,0.017352624
211988,0.09865635
211999,0.023081118
212002,0.071017906
212004,0.03105221
212009,0.055284545
212015,0.04411954
212023,0.056385197
212048,0.08012575
212055,0.03196568
212067,0.00686594
212079,0.02642059
212080,0.042299666
212083,0.010806815
212085,0.1331522
212088,0.023012813
212089,0.030836882
212092,0.02272912
212097,0.054227054
212124,0.032777447
212132,0.027387181
212136,0.084766716
212144,0.07473515
212145,0.10852262
212167,0.01527934
212174,0.24057612
212175,0.04857886
212187,0.36775404
212191,0.021992968
212194,0.22009249
212238,0.04701763
212242,0.020921877
212245,0.05354172
212258,0.020957982
212262,0.049955186
212277,0.017162353
212283,0.014579222
212287,0.069621205
212288,0.09791804
212289,0.019390468
212293,0.047940753
212296,0.22643974
212300,0.15191238
212303,0.08534655
212326,0.048000596
212327,0.07713682
212328,0.0118811615
212329,0.012923551
212339,0.07467913
212340,0.049058355
212343,0.02985191
212360,0.016494818
212389,0.056270063
212401,0.075179234
212407,0.01265038
212409,0.10443474
212422,0.0341424
212424,0.09360937
212440,0.04691979
212441,0.20275183
212443,0.02715439
212448,0.032452773
212472,0.124108605
212478,0.050539896
212481,0.016408348
212493,0.11400519
212508,0.09085385
212511,0.018423693
212525,0.017405642
212531,0.07351591
212533,0.0069222683
212555,0.08858409
212592,0.07167558
212610,0.03349662
212621,0.10806167
212629,0.07283377
212635,0.09660344
212636,0.029938998
212637,0.06392137
212643,0.07390714
212648,0.096123114
212654,0.29975986
212655,0.09703701
212660,0.06799709
212661,0.09828749
212664,0.08207246
212669,0.013038629
212670,0.039583456
212674,0.18599951
212676,0.28345057
212690,0.029034076
212691,0.032015115
212696,0.035904266
212710,0.11893032
212712,0.014734005
212716,0.05675969
212718,0.07184837
212720,0.08056256
212723,0.055622235
212730,0.022362823
212740,0.009906633
212747,0.16300744
212763,0.07289486
212773,0.022799157
212775,0.039552443
212776,0.0654749
212777,0.22782607
212781,0.10590852
212782,0.34617916
212785,0.027592214
212786,0.118496954
212795,0.019766575
212800,0.10769642
212818,0.24076068
212834,0.032029513
212837,0.045293458
212841,0.050749097
212842,0.024308858
212847,0.13783644
212848,0.021958252
212851,0.034392886
212865,0.011917459
212866,0.015256442
212874,0.09073244
212880,0.051250804
212894,0.07676036
212897,0.05807636
212912,0.04824845
212913,0.014985235
212916,0.04787366
212917,0.02436135
212933,0.046411168
212935,0.03898368
212936,0.08691374
212950,0.2979667
212957,0.041878726
212958,0.03770696
212961,0.096579865
212962,0.041807175
212963,0.16607453
212964,0.21186566
212968,0.13524769
212969,0.059523325
212976,0.00862481
212978,0.020327011
212983,0.096385054
212993,0.16694088
213004,0.021762861
213008,0.01276272
213014,0.0067317705
213018,0.05486161
213021,0.0153774945
213024,0.10092586
213045,0.06347716
213054,0.02301512
213059,0.15227814
213076,0.03422349
213095,0.03562798
213096,0.058042906
213100,0.016732233
213101,0.05425881
213109,0.051187404
213111,0.024199294
213116,0.019233238
213133,0.20325582
213140,0.06829313
213141,0.07022982
213143,0.36391497
213150,0.02214917
213152,0.03986137
213158,0.064706236
213159,0.036452007
213166,0.035626948
213167,0.28182396
213170,0.16151701
213178,0.1397103
213179,0.017559567
213189,0.045236852
213196,0.09281088
213201,0.024005378
213203,0.021267308
213204,0.051258802
213205,0.023572193
213206,0.03861231
213207,0.25007254
213208,0.044751722
213212,0.020245362
213214,0.007651849
213220,0.011758793
213240,0.03037856
213244,0.029235171
213263,0.3415108
213264,0.14155902
213265,0.015986072
213270,0.02796541
213283,0.09486381
213287,0.029477533
213292,0.11270868
213295,0.084640615
213299,0.21917099
213303,0.058415644
213307,0.058705255
213308,0.046520766
213312,0.20252852
213313,0.023878174
213316,0.020049574
213317,0.11099639
213338,0.15393224
213357,0.046060085
213368,0.10852448
213374,0.06972866
213375,0.02371346
213386,0.10407898
213390,0.045301534
213393,0.01883277
213401,0.11046258
213423,0.06572199
213430,0.058259357
213431,0.064969525
213447,0.014281256
213465,0.026746776
213468,0.046906997
213473,0.11386061
213475,0.0631893
213476,0.02734126
213482,0.018586276
213493,0.11611263
213531,0.07321743
213534,0.036755282
213542,0.026312642
213546,0.076470196
213569,0.051148627
213570,0.0637013
213588,0.026304414
213591,0.016355794
213595,0.027581299
213597,0.05330313
213598,0.029089244
213604,0.07676747
213622,0.06432324
213623,0.22633561
213633,0.007245687
213639,0.011537102
213641,0.03486053
213649,0.07475669
213671,0.03630184
213675,0.024995103
213679,0.056712456
213680,0.04970722
213684,0.11186868
213685,0.027383804
213689,0.020630192
213691,0.30779248
213693,0.04888076
213712,0.027646279
213717,0.019123165
213734,0.13408291
213739,0.41982067
213765,0.050498698
213775,0.021732625
213776,0.13346152
213804,0.28867868
213808,0.04275497
213818,0.19628952
213821,0.035504322
213829,0.025178723
213836,0.0898668
213838,0.047594983
213843,0.043688633
213854,0.07398762
213859,0.18352062
213862,0.22262387
213874,0.065390244
213878,0.1991682
213886,0.00896183
213888,0.03696011
213892,0.06393933
213910,0.04563119
213921,0.13952689
213926,0.07759115
213928,0.02758605
213935,0.027198002
213949,0.03797755
213957,0.08901375
213959,0.038491093
213967,0.06879639
213974,0.037738714
213975,0.056690827
213983,0.09757429
213984,0.027036086
213998,0.04825132
214004,0.030565653
214006,0.030556628
214008,0.059472118
214014,0.021602081
214015,0.07081956
214034,0.02201231
214059,0.040862083
214067,0.0058736606
214077,0.04257792
214078,0.037959587
214079,0.063635394
214085,0.06348063
214088,0.17695822
214099,0.059455704
214138,0.025695704
214141,0.0085507035
214152,0.10238213
214154,0.01596163
214155,0.05613826
214177,0.10355412
214188,0.016404102
214192,0.04470878
214207,0.06581523
214217,0.03380608
214219,0.07867025
214228,0.07674329
214229,0.12210387
214233,0.0357913
214236,0.15115796
214242,0.018915335
214249,0.008873183
214263,0.025151223
214264,0.019619115
214265,0.032053817
214268,0.08118686
214281,0.02824735
214282,0.02464946
214295,0.06677093
214311,0.011258183
214315,0.03874181
214325,0.04544255
214334,0.045151684
214336,0.044551298
214337,0.043780163
214342,0.36540905
214344,0.15180762
214349,0.04092871
214355,0.012355491
214356,0.020065472
214358,0.06726005
214363,0.053934593
214364,0.023881176
214371,0.037676644
214377,0.28140706
214379,0.03598204
214383,0.13275695
214406,0.006297092
214407,0.14459953
214411,0.08225171
214415,0.10375439
214418,0.12417701
214419,0.010459764
214421,0.021842392
214430,0.016948804
214436,0.010362786
214463,0.09987544
214472,0.087504216
214474,0.1699579
214476,0.03140714
214478,0.026046522
214481,0.059213735
214484,0.023319446
214488,0.14960127
214491,0.10957505
214505,0.059354696
214507,0.110326916
214510,0.06501178
214518,0.07239939
214523,0.2375164
214539,0.06172255
214542,0.038016245
214544,0.0689623
214553,0.026122384
214554,0.047875833
214561,0.1137642
214563,0.12169619
214566,0.02809816
214581,0.028113099
214587,0.047385294
214588,0.08180286
214589,0.13263527
214593,0.24425519
214620,0.10924652
214630,0.11962503
214643,0.054666817
214644,0.123964466
214647,0.07990628
214654,0.012792819
214657,0.0265951
214658,0.036333416
214662,0.031722
214666,0.15312316
214680,0.029243095
214685,0.03626482
214693,0.012957628
214701,0.041308165
214705,0.024692975
214706,0.0636314
214719,0.05262732
214721,0.39547
214724,0.020248806
214741,0.030184736
214769,0.057851765
214777,0.0055006673
214780,0.06310129
214786,0.022476213
214789,0.040978372
214797,0.047772635
214804,0.040423337
214808,0.10171651
214810,0.18188635
214828,0.3395035
214830,0.03481892
214835,0.123690404
214844,0.041438214
214859,0.27265188
214861,0.016952006
214863,0.053428404
214887,0.027933279
214898,0.030914899
214906,0.07168689
214913,0.026892386
214915,0.08570392
214937,0.022056071
214944,0.12740882
214948,0.09282616
214970,0.074896336
214976,0.075040855
214999,0.2462158
215000,0.21794173
215016,0.022898346
215024,0.01219635
215029,0.2542412
215033,0.5321062
215037,0.18216705
215054,0.027716562
215057,0.025809905
215064,0.033289436
215074,0.13135433
215077,0.078905836
215082,0.03562974
215096,0.027523633
215101,0.045769107
215103,0.017231816
215109,0.096296236
215124,0.06708059
215142,0.17388076
215143,0.019366922
215145,0.026883043
215157,0.016906012
215159,0.022926267
215161,0.07065941
215166,0.060459238
215177,0.08892227
215186,0.08607986
215194,0.059595708
215196,0.04490654
215204,0.12004241
215211,0.055070747
215230,0.07132392
215241,0.02159935
215256,0.1500992
215257,0.043175466
215266,0.08031716
215267,0.011982898
215268,0.026742233
215278,0.14017613
215280,0.19427969
215318,0.23277764
215326,0.033316206
215331,0.05966361
215337,0.021020398
215344,0.021635327
215346,0.09356744
215348,0.09339756
215351,0.015216992
215358,0.13330331
215360,0.07355033
215367,0.021685237
215369,0.073130116
215383,0.027956901
215395,0.13448007
215407,0.041638736
215408,0.0643038
215412,0.03344282
215433,0.031514265
215454,0.08063666
215463,0.110340506
215488,0.010318034
215508,0.14909251
215512,0.0072446545
215516,0.10831775
215525,0.15101601
215531,0.052413363
215534,0.09606913
215537,0.032330688
215539,0.037026066
215548,0.024442185
215554,0.07108474
215556,0.0186383
215559,0.21787891
215560,0.060886316
215563,0.025255311
215564,0.013743057
215569,0.1320811
215574,0.44110757
215586,0.1520847
215594,0.15690905
215608,0.050923858
215614,0.037499394
215623,0.12348473
215628,0.09745205
215637,0.3197503
215638,0.25861323
215649,0.028319836
215651,0.040004212
215653,0.066847086
215678,0.031186635
215708,0.029918201
215711,0.08111886
215733,0.04715092
215739,0.0066517694
215742,0.014611819
215756,0.03913868
215772,0.046635836
215775,0.16235755
215791,0.031168895
215796,0.08450425
215803,0.023355767
215805,0.026191568
215807,0.02804573
215829,0.028715068
215855,0.032290187
215856,0.10143421
215860,0.060720824
215861,0.03522404
215877,0.009069631
215883,0.050862025
215889,0.09101896
215897,0.03169537
215898,0.019999398
215901,0.059487604
215908,0.08738099
215910,0.48379704
215911,0.01926361
215923,0.021959357
215928,0.031596802
215934,0.10239973
215936,0.119682014
215947,0.0081390925
215951,0.021922253
215958,0.006351928
215959,0.025665669
215963,0.060745403
215968,0.18223296
215972,0.07876836
215976,0.031173462
215978,0.092676446
215981,0.016710343
215999,0.021701427
216001,0.50005805
216012,0.09531399
216020,0.13555716
216035,0.040030625
216038,0.25112158
216041,0.06699169
216049,0.12944923
216065,0.046043105
216096,0.26698056
216110,0.019700993
216115,0.1401141
216121,0.0500052
216122,0.44237813
216129,0.036410276
216131,0.13465732
216138,0.04859765
216142,0.091344774
216143,0.01911055
216150,0.046984002
216180,0.07366528
216184,0.061577644
216189,0.03379532
216190,0.24362972
216197,0.021259509
216218,0.3445917
216219,0.10939162
216221,0.07060283
216231,0.020886688
216240,0.14946885
216272,0.041007943
216281,0.03265363
216284,0.017457241
216290,0.050235916
216297,0.049203128
216305,0.032724533
216306,0.055244762
216317,0.058754373
216333,0.015661363
216338,0.1455403
216339,0.10610236
216346,0.046126146
216349,0.15745535
216350,0.2798412
216351,0.028311504
216353,0.024666628
216355,0.085443996
216364,0.15315636
216387,0.13058957
216392,0.035939224
216393,0.15928298
216399,0.010343233
216416,0.03419723
216433,0.04718989
216435,0.019884732
216442,0.24064803
216458,0.068093896
216461,0.16389637
216468,0.08732703
216469,0.027057042
216471,0.08132164
216473,0.121112145
216475,0.049664263
216496,0.060288996
216510,0.07728952
216511,0.048140455
216515,0.021855889
216516,0.06391462
216521,0.013940757
216532,0.025795233
216548,0.017516818
216551,0.053269923
216560,0.03475016
216562,0.093181595
216563,0.06570505
216565,0.04532289
216582,0.025333392
216587,0.12989494
216589,0.024823444
216597,0.056039486
216606,0.030815905
216607,0.012760227
216608,0.20402971
216621,0.037917268
216622,0.02259663
216627,0.06961713
216636,0.08265076
216647,0.030981865
216655,0.19574836
216659,0.11606676
216666,0.143978
216676,0.068751015
216677,0.04080575
216679,0.05874351
216681,0.046851493
216686,0.017288279
216687,0.11021891
216694,0.0802508
216697,0.017734546
216714,0.029786719
216719,0.071901955
216720,0.027917864
216721,0.070046276
216723,0.07035166
216740,0.13388741
216746,0.082545474
216747,0.047234498
216751,0.053645786
216758,0.10722921
216768,0.02123551
216778,0.054593395
216786,0.13178231
216801,0.13841489
216802,0.19967489
216807,0.019770619
216808,0.023813682
216810,0.073145404
216818,0.04074214
216823,0.049200684
216826,0.00872495
216827,0.016231408
216828,0.085556276
216840,0.2306669
216844,0.07155346
216845,0.07416136
216851,0.100546665
216857,0.034890562
216858,0.059781186
216862,0.024731303
216874,0.015438693
216880,0.027493631
216900,0.056329094
216902,0.048582464
216903,0.03380901
216904,0.01648488
216931,0.025338028
216936,0.017196804
216938,0.1969326
216952,0.080876656
216954,0.03873856
216955,0.059028424
216961,0.056472108
216981,0.16038723
216985,0.020292467
216992,0.043850094
216995,0.015344766
216997,0.00977012
216998,0.03213772
216999,0.040684264
217022,0.10040867
217034,0.06452276
217038,0.024125433
217050,0.032176293
217055,0.03997989
217064,0.104766324
217071,0.018384064
217078,0.083772026
217083,0.12212335
217084,0.018439846
217086,0.07904776
217096,0.14167744
217101,0.17602088
217109,0.08590081
217118,0.04170459
217121,0.21656032
217125,0.19139883
217130,0.2796619
217136,0.06989925
217137,0.035305884
217143,0.017754378
217148,0.03090204
217155,0.022182764
217162,0.03156947
217172,0.077443086
